species	sample_1	sample_2	number_of_changes	opportunities	change_rate	mouse_1	mouse_2	cage_1	cage_2	location_1	location_2	orientation	coarse_location_1	coarse_location_2	taxonomic_assignment
261649	Cec_2_3	Col_3_1	0	99734.0	0.0	3	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_1	Col_2_1	0	99257.0	0.0	1	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_2	Cec_3_3	0	99420.0	0.0	2	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
100334	Cec_1_1	Cec_1_3	0	109266.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	Adlercreutzia caecimuri
261649	Cec_2_3	Col_2_2	0	99277.0	0.0	3	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_3	Col_2_1	0	99213.0	0.0	3	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Cec_3_2	0	99313.0	0.0	1	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Cec_3_3	0	99341.0	0.0	1	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_1_1	0	99349.0	0.0	1	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_1_2	0	99288.0	0.0	1	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_1_3	0	99336.0	0.0	1	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_2_1	0	99325.0	0.0	1	1	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_2_2	0	99221.0	0.0	1	2	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_2_3	0	99406.0	0.0	1	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_3_1	0	99290.0	0.0	1	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_3_2	0	99326.0	0.0	1	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Col_3_3	0	98641.0	0.0	1	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Cec_2_3	0	99501.0	0.0	2	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Cec_3_1	0	99271.0	0.0	2	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Cec_3_2	0	99199.0	0.0	2	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Cec_3_3	0	99506.0	0.0	2	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_2	Col_2_1	0	99284.0	0.0	2	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_1_2	0	98994.0	0.0	2	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_1_3	0	98988.0	0.0	2	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_2_1	0	98960.0	0.0	2	1	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_2_2	0	99024.0	0.0	2	2	2	2	Cecum	Colon	Within host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_2_3	0	99489.0	0.0	2	3	2	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_3_1	0	99324.0	0.0	2	1	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_3_2	0	99035.0	0.0	2	2	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_3_3	0	98696.0	0.0	2	3	2	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_3	Cec_3_2	0	99281.0	0.0	3	2	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_3	Cec_3_3	0	99916.0	0.0	3	3	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_3	Col_1_1	0	99284.0	0.0	3	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_3	Col_1_2	0	99238.0	0.0	3	2	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_3	Col_1_3	0	99232.0	0.0	3	3	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_2	Col_1_1	0	99011.0	0.0	2	1	2	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_3_3	0	98782.0	0.0	2	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_2	Col_2_2	0	99314.0	0.0	2	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
263040	Cec_1_1	Jej_3_1	0	129839.0	0.0	1	1	1	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Col_2_3	0	129592.0	0.0	2	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_2_2	0	129574.0	0.0	2	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_2_1	0	129586.0	0.0	2	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_1_3	0	129518.0	0.0	2	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_1_2	0	129532.0	0.0	2	2	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_1_1	0	129664.0	0.0	2	1	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_3_3	0	129597.0	0.0	2	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_3_2	0	129673.0	0.0	2	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_3_1	0	129416.0	0.0	2	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_2_3	0	129485.0	0.0	2	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_2_2	0	129471.0	0.0	2	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_2_1	0	129586.0	0.0	2	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Cec_1_3	0	129507.0	0.0	2	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Jej_3_2	0	129731.0	0.0	1	2	1	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Jej_2_1	0	129870.0	0.0	1	1	1	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Col_3_2	0	129633.0	0.0	2	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Jej_1_3	0	129995.0	0.0	1	3	1	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Ile_3_2	0	129620.0	0.0	1	2	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Ile_3_1	0	130099.0	0.0	1	1	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Ile_2_1	0	129765.0	0.0	1	1	1	2	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Ile_1_1	0	130044.0	0.0	1	1	1	1	Cecum	Ileum	Within host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Duo_3_2	0	129836.0	0.0	1	2	1	3	Cecum	Duodenum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Col_3_3	0	129900.0	0.0	1	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_3_2	0	129824.0	0.0	1	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_3_1	0	129901.0	0.0	1	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_2_3	0	129755.0	0.0	1	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_2_2	0	129766.0	0.0	1	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_2_1	0	129795.0	0.0	1	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_1_3	0	129635.0	0.0	1	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Col_1_2	0	129652.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_3_1	0	129675.0	0.0	2	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Col_3_3	0	129507.0	0.0	2	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
261649	Cec_3_2	Col_2_3	0	99478.0	0.0	2	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
263040	Cec_1_3	Col_1_2	0	129608.0	0.0	3	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Jej_2_1	0	129498.0	0.0	3	1	1	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Jej_1_3	0	129568.0	0.0	3	3	1	1	Cecum	Jejunum	Within host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Ile_3_2	0	129570.0	0.0	3	2	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Ile_3_1	0	129716.0	0.0	3	1	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Ile_2_1	0	129607.0	0.0	3	1	1	2	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Ile_1_1	0	129618.0	0.0	3	1	1	1	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Duo_3_2	0	129599.0	0.0	3	2	1	3	Cecum	Duodenum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Col_3_3	0	129573.0	0.0	3	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_3_2	0	129679.0	0.0	3	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_3_1	0	129627.0	0.0	3	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_2_3	0	129648.0	0.0	3	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_2_2	0	129604.0	0.0	3	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_2_1	0	129683.0	0.0	3	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_1_3	0	129584.0	0.0	3	3	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Col_1_1	0	129656.0	0.0	3	1	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Duo_3_2	0	129496.0	0.0	2	2	1	3	Cecum	Duodenum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_3	Cec_3_3	0	129560.0	0.0	3	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Cec_3_2	0	129729.0	0.0	3	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Cec_3_1	0	129509.0	0.0	3	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Cec_2_3	0	129615.0	0.0	3	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Cec_2_2	0	129593.0	0.0	3	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_3	Cec_2_1	0	129611.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_2	Jej_3_2	0	129554.0	0.0	2	2	1	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Jej_3_1	0	129433.0	0.0	2	1	1	3	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Jej_2_1	0	129466.0	0.0	2	1	1	2	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Jej_1_3	0	129553.0	0.0	2	3	1	1	Cecum	Jejunum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Ile_3_2	0	129490.0	0.0	2	2	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Ile_3_1	0	129659.0	0.0	2	1	1	3	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Ile_2_1	0	129520.0	0.0	2	1	1	2	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_2	Ile_1_1	0	129613.0	0.0	2	1	1	1	Cecum	Ileum	Between host	Large intestine	Small intestine	g__CAG-873
263040	Cec_1_1	Col_1_1	0	130100.0	0.0	1	1	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Cec_3_3	0	130001.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Cec_3_2	0	129986.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
261649	Col_1_1	Col_2_2	0	99352.0	0.0	1	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_3	Col_2_3	0	99436.0	0.0	3	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_3	Col_2_2	0	99287.0	0.0	3	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_3	Col_2_1	0	99295.0	0.0	3	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Cec_2_3	0	99257.0	0.0	1	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_3_2	0	99354.0	0.0	2	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_3_1	0	99337.0	0.0	2	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_2_3	0	99473.0	0.0	2	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_2_2	0	99256.0	0.0	2	2	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_2_1	0	99384.0	0.0	2	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_2	Col_1_3	0	99296.0	0.0	2	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_1	Col_3_3	0	98692.0	0.0	1	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_1	Col_3_2	0	99560.0	0.0	1	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_1	Col_3_1	0	99356.0	0.0	1	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_1	Col_2_3	0	99567.0	0.0	1	3	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_1	Col_2_1	0	99453.0	0.0	1	1	1	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
263040	Cec_1_1	Cec_3_1	0	129677.0	0.0	1	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
261649	Col_1_1	Col_1_3	0	99422.0	0.0	1	3	1	1	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_1	Col_1_2	0	99391.0	0.0	1	2	1	1	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_3_3	0	99228.0	0.0	3	3	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_3_2	0	99545.0	0.0	3	2	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_3_1	0	99944.0	0.0	3	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_2_3	0	100073.0	0.0	3	3	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_2_2	0	99280.0	0.0	3	2	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_2_1	0	99501.0	0.0	3	1	3	2	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_1_3	0	99270.0	0.0	3	3	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_1_2	0	99547.0	0.0	3	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_3	Col_1_1	0	99435.0	0.0	3	1	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_2	Col_3_3	0	98824.0	0.0	2	3	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_2	Col_3_2	0	99375.0	0.0	2	2	3	3	Cecum	Colon	Within host	Large intestine	Large intestine	f__UBA3700
261649	Cec_3_2	Col_3_1	0	99334.0	0.0	2	1	3	3	Cecum	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_3	Col_3_1	0	99371.0	0.0	3	1	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_3	Col_3_2	0	99400.0	0.0	3	2	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_1_3	Col_3_3	0	98605.0	0.0	3	3	1	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_1	Col_2_2	0	99270.0	0.0	1	2	2	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
263040	Cec_1_1	Cec_2_3	0	129793.0	0.0	1	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Cec_2_2	0	129750.0	0.0	1	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Cec_2_1	0	129744.0	0.0	1	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Cec_1_3	0	129699.0	0.0	1	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
263040	Cec_1_1	Cec_1_2	0	129700.0	0.0	1	2	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__CAG-873
262170	Cec_3_3	Col_1_2	0	32400.0	0.0	3	2	3	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_2_1	Cec_2_3	0	32247.0	0.0	1	3	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_3	Cec_2_3	0	32250.0	0.0	3	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_3	Cec_2_1	0	32336.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_2	Col_1_2	0	32379.0	0.0	2	2	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_2	Cec_3_3	0	32395.0	0.0	2	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_1	Col_1_2	0	32395.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_1	Cec_3_3	0	32399.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__ASF356
262170	Cec_1_1	Cec_1_2	0	32387.0	0.0	1	2	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	g__ASF356
262018	Cec_3_2	Cec_3_3	0	4126.0	0.0	2	3	3	3	Cecum	Cecum	Between host	Large intestine	Large intestine	g__UBA11940 (262018)
261649	Col_3_2	Col_3_3	0	98819.0	0.0	2	3	3	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_3_1	Col_3_3	0	99073.0	0.0	1	3	3	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_3_1	Col_3_2	0	99435.0	0.0	1	2	3	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_3	Col_3_3	0	99151.0	0.0	3	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_3	Col_3_2	0	99598.0	0.0	3	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_3	Col_3_1	0	99901.0	0.0	3	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_2	Col_3_3	0	98690.0	0.0	2	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_2	Col_3_2	0	99266.0	0.0	2	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_2	Col_3_1	0	99282.0	0.0	2	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_2	Col_2_3	0	99339.0	0.0	2	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_1	Col_3_3	0	98790.0	0.0	1	3	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_1	Col_3_2	0	99522.0	0.0	1	2	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_1	Col_3_1	0	99390.0	0.0	1	1	2	3	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Col_2_1	Col_2_3	0	99445.0	0.0	1	3	2	2	Colon	Colon	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Cec_3_1	0	99153.0	0.0	1	1	2	3	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_1_3	Cec_2_1	0	99159.0	0.0	3	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
261649	Cec_2_1	Cec_2_2	0	99054.0	0.0	1	2	2	2	Cecum	Cecum	Between host	Large intestine	Large intestine	f__UBA3700
251524	Cec_1_1	Col_2_1	0	67270.0	0.0	1	1	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Cec_2_3	0	67234.0	0.0	1	3	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Cec_3_1	0	67210.0	0.0	1	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Cec_3_2	0	67310.0	0.0	1	2	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Cec_3_3	0	67124.0	0.0	1	3	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_1_1	0	67249.0	0.0	1	1	1	1	Cecum	Colon	Within host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_1_2	0	67277.0	0.0	1	2	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_1_3	0	67273.0	0.0	1	3	1	1	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_2_2	0	67268.0	0.0	1	2	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_2	Cec_3_1	0	67190.0	0.0	2	1	1	3	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_2_3	0	67244.0	0.0	1	3	1	2	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_3_1	0	67312.0	0.0	1	1	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_3_2	0	67224.0	0.0	1	2	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_1	Col_3_3	0	67204.0	0.0	1	3	1	3	Cecum	Colon	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_2	Cec_1_3	0	67287.0	0.0	2	3	1	1	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_2	Cec_2_1	0	67379.0	0.0	2	1	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
251524	Cec_1_2	Cec_2_2	0	67288.0	0.0	2	2	1	2	Cecum	Cecum	Between host	Large intestine	Large intestine	Alistipes sp002428825
