sample_type,date,time,sample,freq,species,strain,subject,tissue,quantile_25,quantile_75,upper_ci,lower_ci,sample_type_number
Stool,2020-09-14,00:00:00,SRR18585272,0.984764618857667,Faecalibacterium_prausnitzii_57453,2,12,Stool,0.9761904761904762,1.0,0.9880796039619856,0.9804541894953208,Stool
Capsule,2020-09-14,06:30:00,SRR18584979,0.996559882244084,Faecalibacterium_prausnitzii_57453,2,12,Ascending colon,1.0,1.0,1.0,0.9901936973114605,Capsule 4
Stool,2020-09-15,00:00:00,SRR18585104,0.9893991208838228,Faecalibacterium_prausnitzii_57453,1,14,Stool,0.9833333333333332,1.0,0.9925620443204101,0.9861495964309632,Stool
Stool,2020-09-17,00:00:00,SRR18585261,0.982945691861818,Faecalibacterium_prausnitzii_57453,1,14,Stool,1.0,1.0,0.990476160089554,0.9745539775318156,Stool
Stool,2020-09-18,00:00:00,SRR18585260,0.9865294471814088,Faecalibacterium_prausnitzii_57453,1,14,Stool,0.9787234042553192,1.0,0.9907734024280148,0.982037264964896,Stool
Stool,2020-09-19,00:00:00,SRR18585259,0.9809808551676744,Faecalibacterium_prausnitzii_57453,1,14,Stool,0.9701492537313432,1.0,0.9863811980870886,0.9752489487427286,Stool
Stool,2020-09-29,00:00:00,SRR18585258,0.9860146323160062,Faecalibacterium_prausnitzii_57453,1,14,Stool,0.98,1.0,0.9908229293626666,0.9807090216728864,Stool
Stool,2020-09-30,00:00:00,SRR18585256,0.9872369689915526,Faecalibacterium_prausnitzii_57453,1,14,Stool,0.9839989759344598,1.0,0.9921133709724208,0.981804130273429,Stool
Stool,2020-09-30,00:00:00,SRR18585257,0.9803527202600985,Faecalibacterium_prausnitzii_57453,1,14,Stool,0.9957627118644068,1.0,0.9883078161677686,0.9717455616657148,Stool
Stool,2020-10-01,00:00:00,SRR18585254,0.9899839649812231,Faecalibacterium_prausnitzii_57453,1,14,Stool,1.0,1.0,0.9956496222431478,0.9828550871830084,Stool
Stool,2020-09-15,00:00:00,SRR18585104,0.010600879116177195,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.01666666666666672,0.0140042652405715,0.00775472874852218,Stool
Stool,2020-09-17,00:00:00,SRR18585261,0.017054308138181862,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.0,0.026041390310195082,0.009912251530667826,Stool
Stool,2020-09-18,00:00:00,SRR18585260,0.01347055281859108,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.021276595744680882,0.0180683488576828,0.009385283256665182,Stool
Stool,2020-09-19,00:00:00,SRR18585259,0.019019144832325453,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.029850746268656688,0.024884011732278485,0.013376078509760816,Stool
Stool,2020-09-29,00:00:00,SRR18585258,0.013985367683993754,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.020000000000000014,0.019578537999554304,0.009410980076505544,Stool
Stool,2020-09-30,00:00:00,SRR18585256,0.012763031008447558,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.016001024065540215,0.01861143828039456,0.007815188028753247,Stool
Stool,2020-09-30,00:00:00,SRR18585257,0.019647279739901574,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.004237288135593209,0.02858762358461183,0.011680447771327915,Stool
Stool,2020-10-01,00:00:00,SRR18585254,0.010016035018776915,Faecalibacterium_prausnitzii_57453,2,14,Stool,0.0,0.0,0.01773990187665865,0.004186398231541421,Stool
Stool,2020-07-01,00:00:00,SRR18585166,0.8477821149759255,Faecalibacterium_prausnitzii_61481,1,3,Stool,0.8,0.9166666666666666,0.8648992808170102,0.8296210588122767,Stool
Stool,2020-07-01,00:00:00,SRR18585166,0.15221788502407446,Faecalibacterium_prausnitzii_61481,2,3,Stool,0.08333333333333337,0.2,0.16938215819470787,0.1362173935629737,Stool
Stool,2020-08-16,00:00:00,SRR18585079,0.32779703555459666,Faecalibacterium_prausnitzii_61481,1,6,Stool,0.2272727272727273,0.41935483870967744,0.35589070478623336,0.3016521805089578,Stool
Capsule,2020-08-16,22:00:00,SRR18585140,0.33670750020491913,Faecalibacterium_prausnitzii_61481,1,6,Small intestine 3,0.21428571428571427,0.4545454545454545,0.3684214386030945,0.3041140543752441,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.3272189686547755,Faecalibacterium_prausnitzii_61481,1,6,Ascending colon,0.25,0.4,0.348485276969746,0.3077668520322518,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.32832691478889786,Faecalibacterium_prausnitzii_61481,1,6,Stool,0.25862068965517243,0.3939393939393939,0.3458315565738076,0.3101251120167477,Stool
Capsule,2020-08-17,21:30:00,SRR18585132,0.3137339788437412,Faecalibacterium_prausnitzii_61481,1,6,Small intestine 3,0.14285714285714285,0.4666666666666667,0.3546073505329959,0.27350848442218634,Capsule 3
Stool,2020-08-16,00:00:00,SRR18585079,0.6722029644454034,Faecalibacterium_prausnitzii_61481,2,6,Stool,0.5806451612903225,0.7727272727272727,0.6985292212774821,0.6448584143949653,Stool
Capsule,2020-08-16,22:00:00,SRR18585140,0.6632924997950809,Faecalibacterium_prausnitzii_61481,2,6,Small intestine 3,0.5454545454545454,0.7857142857142857,0.6934418736427921,0.6323709754162136,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.6727810313452245,Faecalibacterium_prausnitzii_61481,2,6,Ascending colon,0.6,0.75,0.6928426738894314,0.6523282507216379,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.6716730852111021,Faecalibacterium_prausnitzii_61481,2,6,Stool,0.6060606060606061,0.7413793103448276,0.6891361375542857,0.6534104986588778,Stool
Capsule,2020-08-17,21:30:00,SRR18585132,0.6862660211562588,Faecalibacterium_prausnitzii_61481,2,6,Small intestine 3,0.5333333333333333,0.8571428571428572,0.7263552148418742,0.6459072837720659,Capsule 3
Stool,2020-08-17,00:00:00,SRR18585069,0.1794577489279151,Faecalibacterium_prausnitzii_61481,1,7,Stool,0.058823529411764726,0.3,0.2075461591577497,0.14909780416543386,Stool
Stool,2020-08-18,00:00:00,SRR18585068,0.20494870055282285,Faecalibacterium_prausnitzii_61481,1,7,Stool,0.1111111111111111,0.2857142857142857,0.2276261590976364,0.1829496396937664,Stool
Stool,2020-08-17,00:00:00,SRR18585069,0.8205422510720849,Faecalibacterium_prausnitzii_61481,2,7,Stool,0.7,0.9411764705882352,0.8488750944040983,0.7930966656906191,Stool
Stool,2020-08-18,00:00:00,SRR18585068,0.7950512994471771,Faecalibacterium_prausnitzii_61481,2,7,Stool,0.7142857142857143,0.8888888888888888,0.816859757187586,0.7753261780391629,Stool
Stool,2020-08-16,00:00:00,SRR18585215,0.9224087852998042,Faecalibacterium_prausnitzii_61481,1,8,Stool,0.9074074074074074,0.9388026487190622,0.926680100117058,0.9180782070960436,Stool
Stool,2020-08-17,00:00:00,SRR18585214,0.9023642306410914,Faecalibacterium_prausnitzii_61481,1,8,Stool,0.8884046848573133,0.9175967401549844,0.9064080791166366,0.8984448148333178,Stool
Capsule,2020-08-17,22:00:00,SRR18585056,0.7161884955534146,Faecalibacterium_prausnitzii_61481,1,8,Small intestine 1,0.6388888888888888,0.8,0.7376642354079188,0.6969882204720703,Capsule 1
Stool,2020-08-16,00:00:00,SRR18585215,0.0017676921415297371,Faecalibacterium_prausnitzii_61481,2,8,Stool,0.0,0.0034129692832764505,0.0024488211363382748,0.0012026323983680568,Stool
Stool,2020-08-17,00:00:00,SRR18585214,0.002850749419072073,Faecalibacterium_prausnitzii_61481,2,8,Stool,0.0,0.003703703703703704,0.003522807305884468,0.0022030642151425234,Stool
Capsule,2020-08-17,22:00:00,SRR18585056,0.010769723639851148,Faecalibacterium_prausnitzii_61481,2,8,Small intestine 1,0.0,0.0,0.01754723005623653,0.005341002059814835,Capsule 1
Stool,2020-09-11,00:00:00,SRR18585190,0.876545335828083,Faecalibacterium_prausnitzii_61481,1,11,Stool,0.8421052631578947,0.9154929577464788,0.8862427469322242,0.8670400588070393,Stool
Stool,2020-09-13,00:00:00,SRR18585188,0.8812941500558258,Faecalibacterium_prausnitzii_61481,1,11,Stool,0.8421052631578947,0.925925925925926,0.8929301511019861,0.8699477577913585,Stool
Stool,2020-09-13,00:00:00,SRR18585189,0.8719833561600356,Faecalibacterium_prausnitzii_61481,1,11,Stool,0.8292682926829268,0.9210526315789472,0.8856004478898993,0.8590069553471151,Stool
Stool,2020-09-14,00:00:00,SRR18585186,0.8809004200025413,Faecalibacterium_prausnitzii_61481,1,11,Stool,0.8514851485148515,0.9133858267716536,0.8896691031491819,0.8722020487737163,Stool
Stool,2020-09-15,00:00:00,SRR18585185,0.8689579464973091,Faecalibacterium_prausnitzii_61481,1,11,Stool,0.8309859154929577,0.9111111111111112,0.8797291193846215,0.8586967199736468,Stool
Stool,2020-09-11,00:00:00,SRR18585190,0.032246697499557664,Faecalibacterium_prausnitzii_61481,2,11,Stool,0.0099009900990099,0.04938271604938271,0.0378520952865449,0.026715313319665927,Stool
Stool,2020-09-13,00:00:00,SRR18585188,0.035039055981074235,Faecalibacterium_prausnitzii_61481,2,11,Stool,0.0,0.05555555555555555,0.04216410602416957,0.028323749200174636,Stool
Stool,2020-09-13,00:00:00,SRR18585189,0.03679426178916054,Faecalibacterium_prausnitzii_61481,2,11,Stool,0.0,0.0576923076923077,0.045417730158755484,0.02937306420503309,Stool
Stool,2020-09-14,00:00:00,SRR18585186,0.03161469636565674,Faecalibacterium_prausnitzii_61481,2,11,Stool,0.011904761904761904,0.04629629629629628,0.0369045104424868,0.026855584608101092,Stool
Stool,2020-09-15,00:00:00,SRR18585185,0.03791291061709954,Faecalibacterium_prausnitzii_61481,2,11,Stool,0.013333333333333334,0.05769230769230771,0.04421162518609818,0.030915891610959777,Stool
Stool,2020-09-07,00:00:00,SRR18584976,0.9851652907603178,Faecalibacterium_prausnitzii_61481,1,12,Stool,0.9761904761904762,1.0,0.9892175180613964,0.980797016019167,Stool
Stool,2020-09-11,00:00:00,SRR18584975,0.951161694003556,Faecalibacterium_prausnitzii_61481,1,12,Stool,0.9333333333333332,0.9728260869565216,0.9569334053545276,0.9455171970591184,Stool
Stool,2020-09-12,00:00:00,SRR18584974,0.8953181260246583,Faecalibacterium_prausnitzii_61481,1,12,Stool,0.8666666666666667,0.9278350515463918,0.9036969294493944,0.8866217894215059,Stool
Stool,2020-09-13,00:00:00,SRR18584972,0.8489797217752173,Faecalibacterium_prausnitzii_61481,1,12,Stool,0.8111111111111111,0.8918918918918919,0.8602174617742331,0.8379988436769197,Stool
Stool,2020-09-13,00:00:00,SRR18585273,0.7784942977037689,Faecalibacterium_prausnitzii_61481,1,12,Stool,0.7301587301587302,0.8305084745762712,0.7916400421653531,0.7642859335812534,Stool
Stool,2020-09-14,00:00:00,SRR18585272,0.6534251829532594,Faecalibacterium_prausnitzii_61481,1,12,Stool,0.5882352941176471,0.7222222222222222,0.6717547954685851,0.6330368028543242,Stool
Stool,2020-09-07,00:00:00,SRR18584976,0.00672686875856504,Faecalibacterium_prausnitzii_61481,2,12,Stool,0.0,0.0,0.009957464628716587,0.0039757827535728905,Stool
Stool,2020-09-11,00:00:00,SRR18584975,0.008775388647144467,Faecalibacterium_prausnitzii_61481,2,12,Stool,0.0,0.014285714285714284,0.011352406184077785,0.006584263009380787,Stool
Stool,2020-09-12,00:00:00,SRR18584974,0.013937831749927314,Faecalibacterium_prausnitzii_61481,2,12,Stool,0.0,0.022388059701492536,0.01734146776022487,0.010467625273390044,Stool
Stool,2020-09-13,00:00:00,SRR18584972,0.02273787624903755,Faecalibacterium_prausnitzii_61481,2,12,Stool,0.0,0.03571428571428571,0.027663674617817914,0.01810187025518396,Stool
Stool,2020-09-13,00:00:00,SRR18585273,0.026427722685412984,Faecalibacterium_prausnitzii_61481,2,12,Stool,0.0,0.04225352112676056,0.03226410020934105,0.020974670753873863,Stool
Stool,2020-09-14,00:00:00,SRR18585272,0.03751235993719285,Faecalibacterium_prausnitzii_61481,2,12,Stool,0.0,0.06,0.046167547275165054,0.030049896232947494,Stool
Stool,2020-09-22,00:00:00,SRR18585123,0.4346516946918265,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.3703703703703704,0.5,0.452836249677027,0.4164455569453448,Stool
Stool,2020-09-23,00:00:00,SRR18585122,0.5244615593876629,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.4765807535046729,0.5734032634032634,0.5386567890542463,0.5104001763204575,Stool
Stool,2020-09-24,00:00:00,SRR18585120,0.5183315017079994,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.4745762711864407,0.5630252100840336,0.5313898599415247,0.5070612168976821,Stool
Stool,2020-09-24,00:00:00,SRR18585121,0.6271355092834879,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.5555555555555556,0.7,0.6486712014732394,0.6084877277148778,Stool
Stool,2020-09-25,00:00:00,SRR18585116,0.6798764696246891,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.6301369863013699,0.7319587628865979,0.6933177305820574,0.6662619263162011,Stool
Stool,2020-09-25,00:00:00,SRR18585117,0.4530867611870713,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.4108527131782945,0.4947911014650027,0.4656316369115366,0.4414292319672664,Stool
Stool,2020-09-25,00:00:00,SRR18585118,0.5370981181184817,Faecalibacterium_prausnitzii_61481,1,13,Stool,0.4819277108433735,0.5915492957746479,0.5529698208330748,0.5209136695692561,Stool
Stool,2020-09-22,00:00:00,SRR18585123,0.5653483053081736,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.5,0.6296296296296297,0.5831994641054854,0.5471145727553024,Stool
Stool,2020-09-23,00:00:00,SRR18585122,0.475538440612337,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.4265967365967366,0.5234192464953271,0.4890023881977999,0.4619151903794456,Stool
Stool,2020-09-24,00:00:00,SRR18585120,0.4816684982920006,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.4369747899159664,0.5254237288135593,0.4947502315451931,0.4688973965328357,Stool
Stool,2020-09-24,00:00:00,SRR18585121,0.3728644907165121,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.30000000000000004,0.4444444444444444,0.3923750957730133,0.3533665007509868,Stool
Stool,2020-09-25,00:00:00,SRR18585116,0.32012353037531105,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.2680412371134021,0.3698630136986301,0.3343804339505299,0.3059909428939785,Stool
Stool,2020-09-25,00:00:00,SRR18585117,0.5469132388129287,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.5052088985349973,0.5891472868217055,0.5588910284723377,0.5355945256122818,Stool
Stool,2020-09-25,00:00:00,SRR18585118,0.4629018818815183,Faecalibacterium_prausnitzii_61481,2,13,Stool,0.4084507042253521,0.5180722891566265,0.4772752964820103,0.4485346569623575,Stool
Stool,2020-09-15,00:00:00,SRR18585104,0.5684681336570199,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.5,0.6428571428571429,0.5876253074946746,0.5475342473675038,Stool
Stool,2020-09-17,00:00:00,SRR18585261,0.5178731982617639,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.4,0.6428571428571428,0.5514485389777802,0.4818753589258648,Stool
Stool,2020-09-18,00:00:00,SRR18585260,0.5552447327650837,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.490566037735849,0.6222222222222222,0.5740684889207849,0.5374661677144189,Stool
Stool,2020-09-19,00:00:00,SRR18585259,0.5933027491666303,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.5192307692307692,0.6666666666666667,0.6141826949772385,0.5725098739931481,Stool
Stool,2020-09-29,00:00:00,SRR18585258,0.8880278490682691,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.84,0.9454545454545454,0.9023536064881408,0.8731373000296846,Stool
Stool,2020-09-30,00:00:00,SRR18585256,0.5923611727262967,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.5,0.6956521739130435,0.6209131885556213,0.5671394113254047,Stool
Stool,2020-09-30,00:00:00,SRR18585257,0.8474505244442246,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.7647058823529411,0.9545454545454546,0.8719759406212603,0.8233165683195965,Stool
Stool,2020-10-01,00:00:00,SRR18585254,0.5400347475428355,Faecalibacterium_prausnitzii_61481,1,14,Stool,0.4285714285714286,0.65,0.5718157842031033,0.5075225199660979,Stool
Stool,2020-09-15,00:00:00,SRR18585104,0.02742750411667409,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.04436274509803918,0.03533071116719653,0.02071618872702444,Stool
Stool,2020-09-17,00:00:00,SRR18585261,0.025934781831998464,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.0,0.038657817532774204,0.015393689329886032,Stool
Stool,2020-09-18,00:00:00,SRR18585260,0.02328606080590955,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.03508771929824561,0.030132967756936562,0.017427881942057702,Stool
Stool,2020-09-19,00:00:00,SRR18585259,0.02236917145251949,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.03448275862068965,0.02981370932949626,0.015700132007977027,Stool
Stool,2020-09-29,00:00:00,SRR18585258,0.014973241267506059,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.0,0.021124702975452426,0.008774824457915801,Stool
Stool,2020-09-30,00:00:00,SRR18585256,0.02664615516690036,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.037037037037037035,0.036478403690216175,0.018139455338881068,Stool
Stool,2020-09-30,00:00:00,SRR18585257,0.023363148406265088,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.0,0.035766981606933965,0.013667633159672708,Stool
Stool,2020-10-01,00:00:00,SRR18585254,0.021246315808137874,Faecalibacterium_prausnitzii_61481,2,14,Stool,0.0,0.0,0.03156343183673172,0.011796318153076272,Stool
Capsule,2020-06-25,21:00:00,SRR18585042,0.8881846576365658,Faecalibacterium_prausnitzii_62201,1,1,Small intestine 3,0.8181818181818181,1.0,0.9097265351861928,0.8666409250662254,Capsule 3
Capsule,2020-08-12,06:55:00,SRR18585095,0.9390420922613364,Faecalibacterium_prausnitzii_62201,1,1,Small intestine 3,0.8947368421052632,1.0,0.9526559801103662,0.9260790104867144,Capsule 3
Capsule,2020-08-13,06:50:00,SRR18585091,0.9754836379477084,Faecalibacterium_prausnitzii_62201,1,1,Ascending colon,1.0,1.0,0.9869386483801288,0.9617299210722198,Capsule 4
Capsule,2020-08-13,23:30:00,SRR18585087,0.9140820664728064,Faecalibacterium_prausnitzii_62201,1,1,Small intestine 2,0.8461538461538461,1.0,0.9342129374736248,0.8928198137133242,Capsule 2
Capsule,2020-06-25,21:00:00,SRR18585042,0.33225038199528456,Faecalibacterium_prausnitzii_62201,2,1,Small intestine 3,0.2,0.4701754385964913,0.3711631702125705,0.2953981785323866,Capsule 3
Capsule,2020-08-12,06:55:00,SRR18585095,0.3037830187073153,Faecalibacterium_prausnitzii_62201,2,1,Small intestine 3,0.2352941176470589,0.3636363636363637,0.3216102221354777,0.28665272853937823,Capsule 3
Capsule,2020-08-13,06:50:00,SRR18585091,0.17103452307256065,Faecalibacterium_prausnitzii_62201,2,1,Ascending colon,0.0,0.3157894736842105,0.20869587801913012,0.1361979355912779,Capsule 4
Capsule,2020-08-13,23:30:00,SRR18585087,0.14752359795358005,Faecalibacterium_prausnitzii_62201,2,1,Small intestine 2,0.0,0.2857142857142857,0.17944020872810545,0.11585673864748942,Capsule 2
Stool,2020-06-25,00:00:00,SRR18585015,0.16909461291700373,Faecalibacterium_prausnitzii_62201,1,2,Stool,0.0625,0.2727272727272727,0.19264158826107192,0.14274866270201356,Stool
Stool,2020-06-26,00:00:00,SRR18585014,0.1883042966083748,Faecalibacterium_prausnitzii_62201,1,2,Stool,0.09090909090909094,0.2727272727272727,0.21025791552662385,0.16749901392797395,Stool
Stool,2020-06-25,00:00:00,SRR18585015,0.8309053870829964,Faecalibacterium_prausnitzii_62201,2,2,Stool,0.7272727272727273,0.9375,0.8563737550568629,0.8036941478103192,Stool
Stool,2020-06-26,00:00:00,SRR18585014,0.8116957033916252,Faecalibacterium_prausnitzii_62201,2,2,Stool,0.7272727272727273,0.9090909090909092,0.8314467460938186,0.7905517905613049,Stool
Stool,2020-08-16,00:00:00,SRR18585079,0.033195720045670694,Faecalibacterium_prausnitzii_62201,1,6,Stool,0.011111111111111113,0.05,0.0388691780311519,0.027892455965990024,Stool
Capsule,2020-08-16,02:00:00,SRR18585144,0.006865316848168328,Faecalibacterium_prausnitzii_62201,1,6,Small intestine 3,0.0,0.0,0.013943889547237655,0.001222298022469858,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585140,0.045779768990267734,Faecalibacterium_prausnitzii_62201,1,6,Small intestine 3,0.0,0.07407407407407407,0.061100492583524686,0.03131990452932182,Capsule 3
Capsule,2020-08-16,22:00:00,SRR18585139,0.07336900605544831,Faecalibacterium_prausnitzii_62201,1,6,Ascending colon,0.027027027027027032,0.10810810810810813,0.08517227558439266,0.061818977237499774,Capsule 4
Stool,2020-08-17,00:00:00,SRR18585078,0.07639922096551338,Faecalibacterium_prausnitzii_62201,1,6,Stool,0.04651162790697674,0.10169491525423724,0.08370488548242751,0.06908535805351627,Stool
Capsule,2020-08-17,21:30:00,SRR18585132,0.04777706291463063,Faecalibacterium_prausnitzii_62201,1,6,Small intestine 3,0.0,0.07805429864253394,0.0638836778358033,0.03377491117848778,Capsule 3
Stool,2020-08-16,00:00:00,SRR18585079,0.9668042799543292,Faecalibacterium_prausnitzii_62201,2,6,Stool,0.95,0.9888888888888888,0.97230886926563,0.9612763628450351,Stool
