species,strain,subject,sample_type,sample_type_number,tissue,date,time,timepoint,sample,freq,quantile_25,quantile_75,upper_ci,lower_ci
Catenibacterium_mitsuokai_61547,2,10,Capsule,Capsule 3,Small intestine 3,2020-09-01,06:45:00,4,SRR18585052,0.051663255739994286,0.0,0.08295107033639143,0.06208729297288058,0.041409502046765016
Catenibacterium_mitsuokai_61547,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-23,20:00:00,1,SRR18585271,0.009192436744252082,0.0,0.0,0.01656397361485181,0.0035371380332175867
Catenibacterium_mitsuokai_61547,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-23,20:00:00,1,SRR18585271,0.990807563255748,1.0,1.0,0.9967557000517598,0.9834680408922862
Catenibacterium_mitsuokai_61547,1,13,Capsule,Capsule 2,Small intestine 2,2020-09-25,23:30:00,2,SRR18585269,0.07468899240708983,0.0,0.125,0.09657388601194576,0.05458964069136057
Catenibacterium_mitsuokai_61547,2,13,Capsule,Capsule 2,Small intestine 2,2020-09-25,23:30:00,2,SRR18585269,0.9253110075929104,0.875,1.0,0.9441071577542044,0.904434335909663
Catenibacterium_mitsuokai_61547,1,13,Capsule,Capsule 4,Ascending colon,2020-09-25,23:30:00,2,SRR18585268,0.058795784566429525,0.0,0.09090909090909094,0.07615713783364905,0.04117894792825648
Catenibacterium_mitsuokai_61547,2,13,Capsule,Capsule 4,Ascending colon,2020-09-25,23:30:00,2,SRR18585268,0.9412042154335704,0.9090909090909092,1.0,0.957188807956162,0.9226664626821456
Catenibacterium_mitsuokai_61547,1,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,05:30:00,3,SRR18585267,0.015568334190709122,0.0,0.023809523809523808,0.01973060071605208,0.0120428690181567
Catenibacterium_mitsuokai_61547,2,13,Capsule,Capsule 1,Small intestine 1,2020-09-27,05:30:00,3,SRR18585267,0.9844316658092908,0.9761904761904762,1.0,0.9881215037435168,0.9802922265774888
Catenibacterium_mitsuokai_61547,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,3,SRR18585266,0.019144010714012658,0.0,0.028571428571428567,0.02567599502458364,0.013008788207906043
Catenibacterium_mitsuokai_61547,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,3,SRR18585266,0.9808559892859872,0.9714285714285714,1.0,0.9868611454586572,0.9742431475889078
Clostridium_bolteae_57158,1,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,1,SRR18584982,0.0453568417676456,0.0,0.08333333333333333,0.05900760285175295,0.03213110828921244
Clostridium_bolteae_57158,2,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,1,SRR18584982,0.9546431582323543,0.9166666666666666,1.0,0.9673707956063964,0.9412695735822209
Clostridium_bolteae_57158,1,12,Capsule,Capsule 2,Small intestine 2,2020-09-14,06:30:00,2,SRR18584980,0.003518995768272253,0.0,0.0,0.00813492445054945,0.0
Clostridium_bolteae_57158,2,12,Capsule,Capsule 2,Small intestine 2,2020-09-14,06:30:00,2,SRR18584980,0.9964810042317276,1.0,1.0,1.0,0.991972647695442
Clostridium_bolteae_57158,1,12,Capsule,Capsule 4,Ascending colon,2020-09-14,06:30:00,2,SRR18584979,0.4580404151053013,0.3333333333333333,0.5882352941176471,0.4907119203385894,0.4250872789707883
Clostridium_bolteae_57158,2,12,Capsule,Capsule 4,Ascending colon,2020-09-14,06:30:00,2,SRR18584979,0.5419595848946986,0.4117647058823529,0.6666666666666667,0.5731585261998243,0.5109526346570065
Dorea_formicigenerans_56346,1,12,Capsule,Capsule 1,Small intestine 1,2020-09-13,06:15:00,1,SRR18585181,0.05039503937698735,0.0,0.08333333333333333,0.06483878543175026,0.03573007080954427
Dorea_formicigenerans_56346,2,12,Capsule,Capsule 1,Small intestine 1,2020-09-13,06:15:00,1,SRR18585181,0.9496049606230126,0.9166666666666666,1.0,0.9629018018578576,0.9335453949148128
Dorea_formicigenerans_56346,1,12,Capsule,Capsule 2,Small intestine 2,2020-09-13,21:20:00,2,SRR18585177,0.06563630813546838,0.0,0.10526315789473684,0.08154175291238833,0.051121128854631014
Dorea_formicigenerans_56346,2,12,Capsule,Capsule 2,Small intestine 2,2020-09-13,21:20:00,2,SRR18585177,0.9343636918645316,0.8947368421052632,1.0,0.9494913735377865,0.9181670025578824
Dorea_formicigenerans_56346,1,12,Capsule,Capsule 3,Small intestine 3,2020-09-13,21:20:00,2,SRR18584983,0.12706195742551016,0.0,0.2142857142857143,0.15533754627421684,0.10163863568030301
Dorea_formicigenerans_56346,2,12,Capsule,Capsule 3,Small intestine 3,2020-09-13,21:20:00,2,SRR18584983,0.8729380425744899,0.7857142857142857,1.0,0.9011016054940668,0.8446786501784582
Dorea_formicigenerans_56346,1,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,2,SRR18584982,0.056653199469459424,0.0,0.07692307692307693,0.0786119383582926,0.036841585071023336
Dorea_formicigenerans_56346,2,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,2,SRR18584982,0.9433468005305404,0.9230769230769232,1.0,0.962469484068591,0.9220618254945028
Dorea_formicigenerans_56346,1,12,Capsule,Capsule 1,Small intestine 1,2020-09-14,06:30:00,3,SRR18584981,0.041468276477925683,0.0,0.0,0.06398274114366026,0.021364585487611804
Dorea_formicigenerans_56346,2,12,Capsule,Capsule 1,Small intestine 1,2020-09-14,06:30:00,3,SRR18584981,0.9585317235220744,1.0,1.0,0.9774883078363096,0.9361280215450932
Dorea_formicigenerans_56346,1,12,Capsule,Capsule 4,Ascending colon,2020-09-14,06:30:00,3,SRR18584979,0.1488630093412086,0.08333333333333333,0.2058823529411765,0.16574592241772318,0.1311763146015648
Dorea_formicigenerans_56346,2,12,Capsule,Capsule 4,Ascending colon,2020-09-14,06:30:00,3,SRR18584979,0.8511369906587914,0.7941176470588236,0.9166666666666666,0.8681411580120527,0.8340910632295646
Enterobacter_cloacae_58148,1,13,Capsule,Capsule 1,Small intestine 1,2020-09-25,23:30:00,1,SRR18585270,0.24734505792439476,0.1590909090909091,0.34058823529411764,0.2663259124943198,0.2295632703974193
Enterobacter_cloacae_58148,2,13,Capsule,Capsule 1,Small intestine 1,2020-09-25,23:30:00,1,SRR18585270,0.7526549420756052,0.6594117647058824,0.8409090909090909,0.7721013091659086,0.7342693772168377
Enterobacter_cloacae_58148,1,13,Capsule,Capsule 2,Small intestine 2,2020-09-26,23:30:00,2,SRR18585265,0.02333189618555396,0.0,0.0,0.040347031657068426,0.009435112599108763
Enterobacter_cloacae_58148,2,13,Capsule,Capsule 2,Small intestine 2,2020-09-26,23:30:00,2,SRR18585265,0.9766681038144459,1.0,1.0,0.9903448062806758,0.9596077349121468
Enterobacter_cloacae_58148,1,13,Capsule,Capsule 4,Ascending colon,2020-09-26,23:30:00,2,SRR18585263,0.17358428894604694,0.10256410256410256,0.23499802605606,0.19123264913421795,0.15643057944084254
Enterobacter_cloacae_58148,2,13,Capsule,Capsule 4,Ascending colon,2020-09-26,23:30:00,2,SRR18585263,0.8264157110539531,0.76500197394394,0.8974358974358975,0.8436261430365185,0.8076375655630114
Enterobacter_cloacae_58148,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,3,SRR18585266,0.3271420552978,0.1,0.5,0.3779297118155056,0.2788066021757866
Enterobacter_cloacae_58148,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,05:30:00,3,SRR18585266,0.6728579447022,0.5,0.9,0.7197966878453619,0.6272210279216328
Enterobacter_cloacae_58148,1,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,06:00:00,4,SRR18585126,0.1487164551807608,0.0,0.25,0.1804673707819118,0.12249987849135865
Enterobacter_cloacae_58148,2,13,Capsule,Capsule 3,Small intestine 3,2020-09-27,06:00:00,4,SRR18585126,0.8512835448192391,0.75,1.0,0.8792589918249868,0.8244870954354839
Enterobacter_cloacae_58148,1,13,Capsule,Capsule 4,Ascending colon,2020-09-27,06:00:00,4,SRR18585125,0.20682344186005305,0.0893939393939394,0.3,0.24108231515721654,0.17458404082003134
Enterobacter_cloacae_58148,2,13,Capsule,Capsule 4,Ascending colon,2020-09-27,06:00:00,4,SRR18585125,0.7931765581399469,0.7,0.9106060606060606,0.8267651959648258,0.7599690116142409
Eubacterium_rectale_56927,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-16,22:00:00,1,SRR18585142,0.2814052292395074,0.2,0.36,0.3050095491739853,0.25749469104306205
Eubacterium_rectale_56927,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-16,22:00:00,1,SRR18585142,0.7185947707604926,0.64,0.8,0.7415096213952216,0.6966325695870924
Eubacterium_rectale_56927,1,6,Capsule,Capsule 2,Small intestine 2,2020-08-17,21:30:00,2,SRR18585133,0.4821178751545228,0.3076923076923077,0.6428571428571428,0.5238859458198021,0.4353589057077253
Eubacterium_rectale_56927,2,6,Capsule,Capsule 2,Small intestine 2,2020-08-17,21:30:00,2,SRR18585133,0.517882124845477,0.3571428571428572,0.6923076923076923,0.561427454993407,0.4724686257377894
Eubacterium_rectale_56927,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.3567838948365046,0.2222222222222222,0.5,0.3916999328033036,0.32164047442294225
Eubacterium_rectale_56927,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.6432161051634954,0.5,0.7777777777777778,0.6763785935957206,0.6072922314051374
Eubacterium_rectale_56927,1,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,3,SRR18585131,0.2714687928486488,0.17647058823529413,0.36,0.2976508014246699,0.2479256050865639
Eubacterium_rectale_56927,2,6,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:00:00,3,SRR18585131,0.7285312071513513,0.64,0.8235294117647058,0.7525692487676588,0.7048330921948217
Eubacterium_rectale_56927,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,00:30:00,1,SRR18585209,0.012511484066039108,0.0,0.0,0.020853650112935617,0.006042153786232736
Eubacterium_rectale_56927,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,00:30:00,1,SRR18585209,0.9874885159339609,1.0,1.0,0.994674386765497,0.9792389548706186
Eubacterium_rectale_56927,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:00:00,2,SRR18585006,0.0018550870784027648,0.0,0.0,0.006860797535797534,0.0
Eubacterium_rectale_56927,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:00:00,2,SRR18585006,0.9981449129215972,1.0,1.0,1.0,0.9931005730249091
Eubacterium_rectale_56927,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,07:00:00,2,SRR18585005,0.181049359237656,0.0,0.3076923076923077,0.21810164553794345,0.14134506906482644
Eubacterium_rectale_56927,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,07:00:00,2,SRR18585005,0.8189506407623441,0.6923076923076923,1.0,0.8590498351925245,0.7809433878824004
Eubacterium_rectale_56927,1,9,Capsule,Capsule 4,Ascending colon,2020-08-25,07:00:00,2,SRR18585004,0.004330391713572939,0.0,0.0,0.0069531875225736384,0.00208708781725907
Eubacterium_rectale_56927,2,9,Capsule,Capsule 4,Ascending colon,2020-08-25,07:00:00,2,SRR18585004,0.9956696082864269,1.0,1.0,0.9980271054016272,0.9929638657246924
Eubacterium_rectale_56927,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,23:45:00,3,SRR18585201,0.005753324221299365,0.0,0.0,0.011927788275379249,0.0011902281746031744
Eubacterium_rectale_56927,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,23:45:00,3,SRR18585201,0.9942466757787009,1.0,1.0,0.9986432507926032,0.9879737861272896
Eubacterium_rectale_56927,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,23:45:00,3,SRR18585200,0.043706085283667415,0.0,0.05882352941176471,0.060909834728158974,0.028101666939608284
Eubacterium_rectale_56927,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,23:45:00,3,SRR18585200,0.9562939147163326,0.9411764705882352,1.0,0.9715375356177164,0.9383440102256172
Eubacterium_rectale_56927,1,14,Capsule,Capsule 2,Small intestine 2,2020-09-29,22:30:00,1,SRR18585115,0.3880191977240741,0.23076923076923075,0.5384615384615384,0.429871869809336,0.3452725074977983
Eubacterium_rectale_56927,2,14,Capsule,Capsule 2,Small intestine 2,2020-09-29,22:30:00,1,SRR18585115,0.611980802275926,0.4615384615384616,0.7692307692307693,0.6508940149914146,0.5732383895867337
Eubacterium_rectale_56927,1,14,Capsule,Capsule 3,Small intestine 3,2020-09-29,22:30:00,1,SRR18585114,0.2172295515646097,0.06060606060606056,0.33333333333333337,0.2533632955530996,0.18286014073171505
Eubacterium_rectale_56927,2,14,Capsule,Capsule 3,Small intestine 3,2020-09-29,22:30:00,1,SRR18585114,0.7827704484353903,0.6666666666666666,0.9393939393939394,0.8167956324718713,0.7442797301051183
Eubacterium_rectale_56927,1,14,Capsule,Capsule 3,Small intestine 3,2020-09-30,22:40:00,2,SRR18585111,0.03687622073728194,0.023852429551599646,0.048048048048048055,0.03994017777834108,0.0331879093910414
Eubacterium_rectale_56927,2,14,Capsule,Capsule 3,Small intestine 3,2020-09-30,22:40:00,2,SRR18585111,0.963123779262718,0.951951951951952,0.9761475704484004,0.9664160022354268,0.9599510737548738
Eubacterium_rectale_56927,1,14,Capsule,Capsule 4,Ascending colon,2020-09-30,22:40:00,2,SRR18585110,0.17053241749456294,0.0714285714285714,0.25,0.19905979933849624,0.14521495450656596
Eubacterium_rectale_56927,2,14,Capsule,Capsule 4,Ascending colon,2020-09-30,22:40:00,2,SRR18585110,0.829467582505437,0.75,0.9285714285714286,0.8550871427431131,0.8022206493035329
Eubacterium_rectale_56927,1,14,Capsule,Capsule 4,Ascending colon,2020-10-01,05:30:00,3,SRR18585107,0.7194606052588225,0.5833333333333334,0.875,0.7589844503734879,0.6785922240638163
Eubacterium_rectale_56927,2,14,Capsule,Capsule 4,Ascending colon,2020-10-01,05:30:00,3,SRR18585107,0.28053939474117745,0.125,0.4166666666666666,0.32049574492423144,0.2435410334444537
Faecalibacterium_prausnitzii_61481,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.33670750020491913,0.21428571428571427,0.4545454545454545,0.3684214386030945,0.3041140543752441
Faecalibacterium_prausnitzii_61481,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.6632924997950809,0.5454545454545454,0.7857142857142857,0.6934418736427921,0.6323709754162136
Faecalibacterium_prausnitzii_61481,1,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.3272189686547755,0.25,0.4,0.348485276969746,0.3077668520322518
Faecalibacterium_prausnitzii_61481,2,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.6727810313452245,0.6,0.75,0.6928426738894314,0.6523282507216379
Faecalibacterium_prausnitzii_61481,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.3137339788437412,0.14285714285714285,0.4666666666666667,0.3546073505329959,0.27350848442218634
Faecalibacterium_prausnitzii_61481,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.6862660211562588,0.5333333333333333,0.8571428571428572,0.7263552148418742,0.6459072837720659
Faecalibacterium_prausnitzii_62201,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,02:00:00,1,SRR18585144,0.006865316848168328,0.0,0.0,0.013943889547237655,0.001222298022469858
Faecalibacterium_prausnitzii_62201,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,02:00:00,1,SRR18585144,0.9931346831518318,1.0,1.0,0.9985641605888784,0.9850718066135792
Faecalibacterium_prausnitzii_62201,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,2,SRR18585140,0.045779768990267734,0.0,0.07407407407407407,0.061100492583524686,0.03131990452932182
Faecalibacterium_prausnitzii_62201,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,2,SRR18585140,0.9542202310097322,0.925925925925926,1.0,0.9675950307745051,0.9401601459635288
Faecalibacterium_prausnitzii_62201,1,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,2,SRR18585139,0.07336900605544831,0.027027027027027032,0.10810810810810813,0.08517227558439266,0.061818977237499774
Faecalibacterium_prausnitzii_62201,2,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,2,SRR18585139,0.9266309939445516,0.8918918918918919,0.972972972972973,0.9379292885101276,0.9150994989141894
Faecalibacterium_prausnitzii_62201,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,3,SRR18585132,0.04777706291463063,0.0,0.07805429864253394,0.0638836778358033,0.03377491117848778
Faecalibacterium_prausnitzii_62201,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,3,SRR18585132,0.9522229370853694,0.921945701357466,1.0,0.9659547203812879,0.9365874172581934
Guyana_massiliensis_60772,1,8,Capsule,Capsule 2,Small intestine 2,2020-08-16,01:00:00,1,SRR18585065,0.14104711105449266,0.08620689655172413,0.18518518518518526,0.15642591936106529,0.12651165576221474
Guyana_massiliensis_60772,2,8,Capsule,Capsule 2,Small intestine 2,2020-08-16,01:00:00,1,SRR18585065,0.8589528889455075,0.8148148148148148,0.9137931034482758,0.8728554092626796,0.8442232508428692
Guyana_massiliensis_60772,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:12:00,2,SRR18585064,0.1691758799875348,0.08333333333333333,0.2380952380952381,0.1927777513158813,0.14591454657241704
Guyana_massiliensis_60772,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-16,22:12:00,2,SRR18585064,0.8308241200124653,0.7619047619047619,0.9166666666666666,0.8540005908718931,0.8067816849777819
Guyana_massiliensis_60772,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-17,22:00:00,3,SRR18585056,0.21269631957739385,0.09090909090909093,0.3114583333333333,0.2419596594251901,0.18326027616512924
Guyana_massiliensis_60772,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-17,22:00:00,3,SRR18585056,0.7873036804226061,0.6885416666666666,0.9090909090909092,0.8168455218989173,0.7556885825708249
Guyana_massiliensis_60772,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-18,05:00:00,4,SRR18585061,0.1889561978588816,0.08695652173913042,0.2727272727272727,0.21414042109069126,0.16500124698543706
Guyana_massiliensis_60772,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-18,05:00:00,4,SRR18585061,0.8110438021411185,0.7272727272727273,0.9130434782608696,0.8357970778197134,0.7854679217456108
Guyana_massiliensis_60772,1,8,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:15:00,5,SRR18585220,0.011986112371803857,0.0,0.0,0.0182965502924918,0.006554180675547536
Guyana_massiliensis_60772,2,8,Capsule,Capsule 1,Small intestine 1,2020-08-19,05:15:00,5,SRR18585220,0.988013887628196,1.0,1.0,0.9935564735513124,0.981565716354168
Guyana_massiliensis_60772,1,8,Capsule,Capsule 4,Ascending colon,2020-08-19,05:15:00,5,SRR18585216,0.3003774590627918,0.13636363636363635,0.4444444444444444,0.3372378409061725,0.2596234500804239
Guyana_massiliensis_60772,2,8,Capsule,Capsule 4,Ascending colon,2020-08-19,05:15:00,5,SRR18585216,0.6996225409372082,0.5555555555555556,0.8636363636363636,0.7412813884632145,0.6571465476999827
Guyana_massiliensis_60772,1,12,Capsule,Capsule 1,Small intestine 1,2020-09-11,23:45:00,1,SRR18585183,0.9120502692631556,0.8571428571428571,1.0,0.9335724411703776,0.8900528778673595
Guyana_massiliensis_60772,2,12,Capsule,Capsule 1,Small intestine 1,2020-09-11,23:45:00,1,SRR18585183,0.08794973073684427,0.0,0.1428571428571429,0.10817343353837128,0.06896185972650655
Guyana_massiliensis_60772,1,12,Capsule,Capsule 2,Small intestine 2,2020-09-12,23:45:00,2,SRR18585182,0.8968970419958925,0.8571428571428572,0.9444444444444444,0.9081413894197023,0.8841252343617566
Guyana_massiliensis_60772,2,12,Capsule,Capsule 2,Small intestine 2,2020-09-12,23:45:00,2,SRR18585182,0.1031029580041076,0.05555555555555558,0.1428571428571428,0.11542281796129313,0.09083619699364014
Guyana_massiliensis_60772,1,12,Capsule,Capsule 1,Small intestine 1,2020-09-13,06:15:00,3,SRR18585181,0.9097321880515744,0.8666666666666667,0.9642857142857144,0.9233856033271856,0.8944054948182024
Guyana_massiliensis_60772,2,12,Capsule,Capsule 1,Small intestine 1,2020-09-13,06:15:00,3,SRR18585181,0.09026781194842548,0.0357142857142857,0.1333333333333333,0.10438960539809387,0.07626079833813999
Guyana_massiliensis_60772,1,12,Capsule,Capsule 3,Small intestine 3,2020-09-13,06:15:00,3,SRR18585179,0.9372683141216959,0.9,1.0,0.9552283530513176,0.9186899060294279
Guyana_massiliensis_60772,2,12,Capsule,Capsule 3,Small intestine 3,2020-09-13,06:15:00,3,SRR18585179,0.06273168587830423,0.0,0.09999999999999998,0.0813366852701392,0.04451595037225044
Guyana_massiliensis_60772,1,12,Capsule,Capsule 4,Ascending colon,2020-09-13,06:15:00,3,SRR18585178,0.9376028911446606,0.9,1.0,0.9529296311859762,0.9224927311780668
Guyana_massiliensis_60772,2,12,Capsule,Capsule 4,Ascending colon,2020-09-13,06:15:00,3,SRR18585178,0.062397108855339424,0.0,0.09999999999999998,0.07798366076156016,0.04677437609410931
Guyana_massiliensis_60772,1,12,Capsule,Capsule 2,Small intestine 2,2020-09-13,21:20:00,4,SRR18585177,0.9579154377393247,0.9285714285714286,1.0,0.96982260124736,0.94284505337241
Guyana_massiliensis_60772,2,12,Capsule,Capsule 2,Small intestine 2,2020-09-13,21:20:00,4,SRR18585177,0.042084562260675286,0.0,0.0714285714285714,0.05672399450428135,0.028687008397404408
Guyana_massiliensis_60772,1,12,Capsule,Capsule 3,Small intestine 3,2020-09-13,21:20:00,4,SRR18584983,0.9067139311669264,0.8620689655172413,0.9660053929121726,0.9216429481209184,0.8924011580906757
Guyana_massiliensis_60772,2,12,Capsule,Capsule 3,Small intestine 3,2020-09-13,21:20:00,4,SRR18584983,0.09328606883307372,0.03399460708782742,0.13793103448275867,0.10891063652926808,0.07804291962106766
Guyana_massiliensis_60772,1,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,4,SRR18584982,0.9800563581237762,1.0,1.0,0.9907845311997944,0.9680554125913856
Guyana_massiliensis_60772,2,12,Capsule,Capsule 4,Ascending colon,2020-09-13,21:20:00,4,SRR18584982,0.019943641876223852,0.0,0.0,0.032778264229698456,0.009267047406668215
Guyana_massiliensis_60772,1,12,Capsule,Capsule 1,Small intestine 1,2020-09-14,06:30:00,5,SRR18584981,0.9262810036499928,0.8823529411764706,1.0,0.9472717806843888,0.9032371237404988
Guyana_massiliensis_60772,2,12,Capsule,Capsule 1,Small intestine 1,2020-09-14,06:30:00,5,SRR18584981,0.07371899635000725,0.0,0.11764705882352945,0.09632188910816704,0.05305528172217069
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-24,07:40:00,1,SRR18585204,0.7786971737119723,0.725,0.8378378378378378,0.7933661216955121,0.7631184645351172
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-24,07:40:00,1,SRR18585204,0.2213028262880277,0.16216216216216214,0.275,0.2384197674806582,0.2056384910707422
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 4,Ascending colon,2020-08-24,07:40:00,1,SRR18585203,0.577354233990746,0.4545454545454546,0.7058823529411764,0.6131574561316098,0.5430861825626839
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 4,Ascending colon,2020-08-24,07:40:00,1,SRR18585203,0.4226457660092539,0.2941176470588236,0.5454545454545454,0.4618600930723177,0.38626043068641663
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,00:30:00,2,SRR18585210,0.5163779453167733,0.42105263157894735,0.6129032258064516,0.5428548686624227,0.4913550804551033
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,00:30:00,2,SRR18585210,0.4836220546832267,0.3870967741935484,0.5789473684210527,0.5123671174591354,0.4592107175918951
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,00:30:00,2,SRR18585209,0.8287510813910731,0.7959183673469388,0.8640000000000001,0.8385671652820138,0.818928399272903
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,00:30:00,2,SRR18585209,0.17124891860892688,0.136,0.20408163265306126,0.1819446990100086,0.16149029112461638
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,07:00:00,3,SRR18585005,0.8883259381877084,0.8452380952380952,0.9384615384615383,0.901490031688628,0.8754008911101486
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,07:00:00,3,SRR18585005,0.11167406181229153,0.061538461538461535,0.15476190476190474,0.12575082811466085,0.09975786953322054
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 4,Ascending colon,2020-08-25,07:00:00,3,SRR18585004,0.7070018101501875,0.6111111111111112,0.8125,0.7351392427666081,0.68123608198771
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 4,Ascending colon,2020-08-25,07:00:00,3,SRR18585004,0.2929981898498126,0.1875,0.3888888888888888,0.3211902779957342,0.2656204911499737
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:40:00,4,SRR18585205,0.7028957505860916,0.6567164179104478,0.75,0.7153424296451141,0.6906992808009349
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 2,Small intestine 2,2020-08-25,07:40:00,4,SRR18585205,0.2971042494139085,0.25,0.34328358208955223,0.31026782736879976,0.285476828756048
Parabacteroides_distasonis_56985,1,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,23:45:00,5,SRR18585200,0.964305092410532,1.0,1.0,0.9801970524734552,0.9449235349778792
Parabacteroides_distasonis_56985,2,9,Capsule,Capsule 3,Small intestine 3,2020-08-25,23:45:00,5,SRR18585200,0.0356949075894681,0.0,0.0,0.05578719426857972,0.01982316578349187
Parabacteroides_merdae_56972,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.037764922616366235,0.0,0.047619047619047616,0.05209624686570484,0.024026699777333314
Parabacteroides_merdae_56972,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-16,22:00:00,1,SRR18585140,0.9622350773836338,0.9523809523809524,1.0,0.9759623249470852,0.9476726182498446
Parabacteroides_merdae_56972,1,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.03138710849058804,0.0,0.0,0.04403953610480507,0.01930930681101082
Parabacteroides_merdae_56972,2,6,Capsule,Capsule 4,Ascending colon,2020-08-16,22:00:00,1,SRR18585139,0.968612891509412,1.0,1.0,0.9802630036136036,0.9556401542669856
Parabacteroides_merdae_56972,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.02116813406681291,0.0,0.0,0.03061140566978549,0.012200726252857943
Parabacteroides_merdae_56972,2,6,Capsule,Capsule 3,Small intestine 3,2020-08-17,21:30:00,2,SRR18585132,0.9788318659331872,1.0,1.0,0.9870473913933676,0.9692337075686264
Parabacteroides_merdae_56972,1,6,Capsule,Capsule 3,Small intestine 3,2020-08-18,04:15:00,3,SRR18585136,0.06373618258969775,0.0,0.125,0.08063485609401694,0.04783111342458368
